0;117.091006;37.06306
1.25000951811671E-6;117.091006;9.261901
2.50001176027581E-6;117.091006;27.79906
3.75002127839252E-6;117.091006;27.79233
5.00003079650924E-6;117.091006;37.06306
6.25003303866833E-6;117.091006;18.52601
7.50004255678505E-6;117.091006;9.261901
8.75005207490176E-6;117.091006;27.79675
1.00000615930185E-5;117.091006;18.52601
1.12500638351776E-5;117.091006;46.33601
1.25000733532943E-5;117.091006;27.79233
1.3750082871411E-5;117.091006;18.52601
1.50000851135701E-5;117.091006;18.53043
1.62500946316868E-5;117.091006;9.26411
1.75001041498035E-5;117.091006;27.79233
1.87501063919626E-5;117.091006;37.0698
2.00001159100793E-5;117.091006;55.61116
2.1250125428196E-5;117.091006;0
2.25001276703551E-5;117.091006;18.52601
2.37501371884719E-5;117.091006;0
2.50001467065886E-5;117.091006;18.52822
2.62501489487477E-5;117.091006;18.52601
2.75001584668644E-5;117.091006;9.261901
2.87501607090235E-5;117.091006;55.61116
3.00001702271402E-5;117.091006;9.261901
3.12501724692993E-5;117.091006;9.261901
3.2500181987416E-5;117.091006;37.06306
3.37501915055327E-5;117.091006;18.52601
3.50001937476918E-5;117.091006;46.35146
3.62502032658085E-5;117.091006;0
3.75002127839252E-5;117.091006;46.33601
3.87502150260843E-5;117.091006;27.79906
4.0000224544201E-5;117.091006;46.33601
4.12502340623178E-5;117.091006;9.261901
4.25002435804345E-5;117.091006;37.06306
4.37502458225936E-5;117.091006;18.52601
4.50002553407103E-5;117.091006;18.52601
4.6250264858827E-5;117.091006;18.52601
4.75002671009861E-5;117.091006;27.79233
4.87502766191028E-5;117.091006;9.261901
5.00002861372195E-5;117.091006;18.52601
5.12502883793786E-5;117.091006;0
5.25002978974953E-5;117.091006;37.0698
5.3750307415612E-5;117.091006;18.52601
5.50003169337288E-5;117.091006;27.79233
5.62503191758879E-5;117.091006;18.52601
5.75003286940046E-5;117.091006;0
5.87503382121213E-5;117.091006;74.18575
6.00003404542804E-5;117.091006;37.06306
6.12503499723971E-5;117.091006;37.06306
6.25003594905138E-5;117.091006;37.06748
6.37503617326729E-5;117.091006;9.261901
6.50003712507896E-5;117.091006;18.52601
6.62503734929487E-5;117.091006;9.261901
6.75003830110654E-5;117.091006;18.52601
6.87503852532245E-5;117.091006;18.52601
7.00003947713412E-5;117.091006;18.52601
7.12504042894579E-5;117.091006;37.0698
7.2500406531617E-5;117.091006;27.79233
7.37504160497338E-5;117.091006;18.52822
7.50004255678505E-5;117.091006;18.52601
7.62504278100096E-5;117.091006;46.33601
7.75004373281263E-5;117.091006;18.52601
7.8750446846243E-5;117.091006;18.52601
8.00004490884021E-5;117.091006;46.33601
8.12504586065188E-5;117.091006;9.261901
8.25004681246355E-5;117.091006;9.261901
8.37504703667946E-5;117.091006;27.79233
8.50004798849113E-5;117.091006;55.61116
8.6250489403028E-5;117.091006;27.79233
8.75004989211448E-5;117.091006;46.33601
8.87505011633039E-5;117.091006;27.79233
9.00005106814206E-5;117.091006;9.261901
9.12505201995373E-5;117.091006;0
9.25005224416964E-5;117.091006;18.52601
9.37505319598131E-5;117.091006;55.61116
9.50005414779298E-5;117.091006;27.79233
9.62505437200889E-5;117.091006;9.261901
9.75005532382056E-5;117.091006;37.06306
9.87505627563223E-5;117.091006;9.261901
0.000100000564998481;117.091006;46.33601
0.000101250574516598;117.091006;9.261901
0.000102500584034715;117.091006;46.34484
0.000103750586276874;117.091006;37.06306
0.000105000595794991;117.091006;37.06306
0.00010625059803715;117.091006;18.52601
0.000107500607555266;117.091006;18.52601
0.000108750609797426;117.091006;18.52601
0.000110000619315542;117.091006;27.79906
0.000111250628833659;117.091006;18.52601
0.000112500631075818;117.091006;9.261901
0.000113750640593935;117.091006;27.79233
0.000115000650112052;117.091006;37.03683
0.000116250652354211;117.091006;9.261901
0.000117500661872327;117.091006;18.52601
0.000118750671390444;117.091006;18.52601
0.000120000680908561;117.091006;18.52601
0.00012125068315072;117.091006;0
0.000122500692668837;117.091006;18.52601
0.000123750702186953;117.091006;9.261901
0.000125000704429112;117.091006;9.26411
0.000126250713947229;117.091006;27.80569
0.000127500723465346;117.091006;37.06306
0.000128750725707505;117.091006;27.79233
0.000130000735225622;117.091006;18.52601
0.000131250744743738;117.091006;18.52601
0.000132500746985897;117.091006;0
0.000133750756504014;117.091006;18.52601
0.000135000766022131;117.091006;9.261901
0.000136250775540248;117.091006;0
0.000137500777782407;117.091006;9.261901
0.000138750787300523;117.091006;37.06306
0.000140000789542682;117.091006;27.79233
0.000141250799060799;117.091006;46.33601
0.000142500808578916;117.091006;18.52601
0.000143750810821075;117.091006;9.261901
0.000145000820339192;117.091006;27.79233
0.000146250822581351;117.091006;9.261901
0.000147500832099468;117.091006;0
0.000148750834341627;117.091006;9.261901
0.000150000843859743;117.091006;37.06306
0.00015125085337786;117.091006;0
0.000152500862895977;117.091006;38.73328
0.000153750865138136;117.091006;9.261901
0.000155000874656253;117.091006;9.261901
0.000156250884174369;117.091006;9.261901
0.000157500886416528;117.091006;18.52601
0.000158750895934645;117.091006;37.06306
0.000160000905452762;117.091006;18.52601
0.000161250907694921;117.091006;63.22062
0.000162500917213038;117.091006;46.33601
0.000163750926731154;117.091006;18.52601
0.000165000936249271;117.091006;37.06306
0.00016625093849143;117.091006;9.261901
0.000167500948009547;117.091006;9.261901
0.000168750957527664;117.091006;9.26411
0.000170000959769823;117.091006;18.52601
0.000171250969287939;117.091006;9.26411
0.000172500978806056;117.091006;37.06306
0.000173750981048215;117.091006;0
0.000175000990566332;117.091006;37.06306
0.000176251000084449;117.091006;27.79906
0.000177501002326608;117.091006;18.52601
0.000178751011844724;117.091006;18.52601
0.000180001014086884;117.091006;18.52601
0.000181251023605;117.091006;9.261901
0.000182501033123117;117.091006;9.261901
0.000183751035365276;117.091006;0
0.000185001044883393;117.091006;27.79233
0.000186251047125552;117.091006;92.75813
0.000187501056643669;117.091006;37.06306
0.000188751066161785;117.091006;0
0.000190001068403944;117.091006;18.52601
0.000191251077922061;117.091006;18.52601
0.000192501087440178;117.091006;9.261901
0.000193751089682337;117.091006;37.06306
0.000195001099200454;117.091006;27.79233
0.00019625110871857;117.091006;18.52601
0.000197501118236687;117.091006;18.52601
0.000198751120478846;117.091006;46.33601
0.000200001129996963;117.091006;9.261901
0.00020125113951508;117.091006;37.06306
0.000202501141757239;117.091006;18.52601
0.000203751151275355;117.091006;27.79233
0.000205001160793472;117.091006;9.26411
